,id,text,created_at,elden ring,retweet_count,reply_count,like_count,quote_count,polarity
3469,1601298931790786560,So I thought was a great show last night  Elden Ring and God of War Ragnarok deserved every award they won  And is gonna be a crazy year for games as long as there aren t anymore delays ,2022-12-09T19:33:10.000Z,1.0,0,0,0,0,0.03750000000000002
3483,1601298356998852608,  Hades is a literal masterpiece  Hades is sure to be another GotY winner  Also  I m yet to play Elden Ring  so can t comment on its win  but it doesn t surprise me  it seems to be a quality game  God of War  Ragnarok  my personal winner ,2022-12-09T19:30:53.000Z,1.0,0,0,0,0,0.225
3489,1601298139842981888,A kid showed up on stage after Elden Ring s Game of the Year speech to talk about Bill ClintonStocks  Cryptocurrencies  Discussion Groups    ,2022-12-09T19:30:01.000Z,1.0,0,0,0,0,-0.4
3502,1601297928710410240,Elden Ring wins Game of the Year at,2022-12-09T19:29:11.000Z,1.0,0,0,0,0,-0.05000000000000002
3514,1601297589306957824,Elden Ring won GOTY which good but GOW won my heart  Win Win in my book ,2022-12-09T19:27:50.000Z,1.0,0,0,0,0,0.7666666666666666
3589,1601294900691337216,successfully made me want to replay Elden Ring  Metal Hellsinger  finish my God of War Ragnarok playthrough  play the Forspoken demo  play more Diablo  and get more into Warhammer K and Armored Core  Can we get Life DLC to add more time into the day ,2022-12-09T19:17:09.000Z,1.0,0,0,0,0,0.5625
3626,1601293547160100864,The critics at voting Elden Ring for best RPG,2022-12-09T19:11:46.000Z,1.0,0,0,2,0,1.0
3635,1601293149191929856,Mfs when vote sonic frontier and genshin impact or elden ring and god of war but thier boss is BillClinton,2022-12-09T19:10:12.000Z,1.0,0,0,1,0,0.0
3668,1601292295135186946,I didnt watch last night  but from my Twitter feed  apparently a game where you play a Rabbi voiced by Bill Clinton won GOTY over Elden Ring Did I get that right ,2022-12-09T19:06:48.000Z,1.0,0,1,1,0,-0.038095238095238106
3677,1601292103812022273,Elden Ring won awards at The Game Awards   Game of the Year Best Game Direction Best Art Direction Best Role Playing Game,2022-12-09T19:06:02.000Z,1.0,0,0,0,0,0.19999999999999998
3686,1601291871153967105,A kid showed up on stage after Elden Ring s Game of the Year speech to talk about Bill ClintonInsider trading discussion group  click to join    ,2022-12-09T19:05:07.000Z,1.0,0,0,0,0,-0.4
3697,1601291687325995008,I ve added a post to our Game Awards live blog going over why I think Elden Ring truly deserved the Game of the Year award it took home last night Check it out for that  as well as coverage on everything else from the show ,2022-12-09T19:04:23.000Z,1.0,0,0,1,0,-0.16590909090909092
3718,1601291177755549697,Elden Ring takes the top spot  Check out the recap and all the winners ,2022-12-09T19:02:21.000Z,1.0,0,0,1,0,0.5
3731,1601290807524614144,I didn t get to put my opinion about to be honest both elden ring and god of war ragnarok were amazing games that s for sure but what I didn t like the nomination or the winners most the time I feel like it s just games winning over and over again and it s always,2022-12-09T19:00:53.000Z,1.0,0,1,0,0,0.54
3768,1601289734814257153,The Game Awards was awesome last night  Congrats to Elden Ring for winning game of the year ,2022-12-09T18:56:37.000Z,1.0,0,1,14,0,0.14
3835,1601287347639050241,A kid showed up on stage after Elden Ring s Game of the Year speech to talk about Bill ClintonStock alert group  click to join    ,2022-12-09T18:47:08.000Z,1.0,0,0,0,0,-0.4
3837,1601287315111833600,Personal highlights from  SF6 trailer was great  finally having a release date  Tekken looking clean Space Marine still doesn t feel real  can t wait to play HADES PLEASE COME OUT NOW MVS winning best FG is deserved ELDEN RING fitting GOTY,2022-12-09T18:47:01.000Z,1.0,6,6,59,0,0.42083333333333334
3868,1601286607843512320,Congrats to Elden Ring   amp  for winning Game of the Year  Thank you for creating such an amazing adventure for all of us ,2022-12-09T18:44:12.000Z,1.0,4,3,229,0,0.17500000000000002
3955,1601284008725270528,I ve decided the closing game of will be ELDEN RING Steam ,2022-12-09T18:33:52.000Z,1.0,0,0,7,0,-0.4
3974,1601283583846809600,At  Game of Year  Elden Ring  Hidetaka Miyazaki and team Al Pacino awards Chris Judge Performance for Kratos in GOWRLast of Us actors Pedro Pascal  Bella Ramsey  Troy Baker  Ashley Johnson present Action GameHideo Kojima and DS2 actors,2022-12-09T18:32:11.000Z,1.0,0,0,2,0,-0.10000000000000002
4001,1601283024670568448,So Im ok with how turned out  Unsurprisingly  Elden Ring bagged GOTY  as if there was any doubt   I havent played it yet  as unfortunately Souls games just arent my thing  but I might give it a shot eventually  and who knows it might finally click with me lol ,2022-12-09T18:29:58.000Z,1.0,0,1,0,0,0.2
4045,1601282033325469697,To celebrate the   Time to replay ELDEN RING  But with LukeYei s seamless coop mod ,2022-12-09T18:26:01.000Z,1.0,0,0,0,0,0.15000000000000002
4092,1601280935248670720,Elden Ring won yay  I thought the awards was gonna d ride playstation again ,2022-12-09T18:21:39.000Z,1.0,0,0,0,0,0.0
4094,1601280900616302592,A kid showed up on stage after Elden Ring s Game of the Year speech to talk about Bill ClintonStocks  Gold  Energy  Trading Discussion Groups    ,2022-12-09T18:21:31.000Z,1.0,0,0,0,0,-0.4
4141,1601279933858582528, GOW better than Elden Ring ,2022-12-09T18:17:41.000Z,1.0,0,0,0,0,0.5
4145,1601279845174226945,When Elden Ring won GOTY but all people talking about is the kid saying he nominates Bill Clinton,2022-12-09T18:17:20.000Z,1.0,0,0,2,1,0.0
4167,1601279291920363521,Finally caught up with the whole show  Incredible show  big congratulations to Elden Ring for winning GOTY    DESERVED     ,2022-12-09T18:15:08.000Z,1.0,34,23,962,0,0.32
4213,1601278277104340993,Even though I wanted Elden Ring to win  I expected GoTW Ragnarok to win due to past history  This is a pleasant surprise and is sure to cause many new players to buy the game to see just how much Elden Ring deserved the award ,2022-12-09T18:11:06.000Z,2.0,0,0,0,0,0.25406336088154274
4265,1601277291325444096,I will say  was pretty good  Great trailers and awards given to worthy winners  So happy for Elden Ring As it stands  these are my most anticipated games confirmed for  ,2022-12-09T18:07:11.000Z,1.0,0,3,4,0,0.5404761904761906
4307,1601276291826999296,A kid showed up on stage after Elden Ring s Game of the Year speech to talk about Bill ClintonStock Advance Alert Group  click to join    ,2022-12-09T18:03:12.000Z,1.0,0,0,0,0,-0.4
4318,1601276054575861765,I can t believe ELDEN RING is game of the year I thought god of war would have swept it like the last of us,2022-12-09T18:02:16.000Z,1.0,0,2,7,0,-0.2
4329,1601275896106815492,Elden Ring and the team at From Software took home the top prize at last night     ,2022-12-09T18:01:38.000Z,1.0,0,0,0,0,0.25
4352,1601275510784331776,Top de Twitter en   GrinerThe NewsMeghanPedro CastilloNMIXXElden RingJinniBill Clinton,2022-12-09T18:00:06.000Z,1.0,0,0,0,0,0.5
4363,1601275381084225538,Bill Clinton dlc Elden ring,2022-12-09T17:59:35.000Z,1.0,0,0,0,0,0.0
4448,1601273879439110145,MultiVersus winning best fighting game of the yearTransformers Reactivate Elden Ring wins GOTYYea I d say last nights was great ,2022-12-09T17:53:37.000Z,1.0,1,3,12,0,0.3666666666666667
4506,1601272820637368320,Part of Lords of the Elden Ring today in a couple hours ish  Next up is Godrick  the grafted  Come join  amp  and I as we continue on our ALL BOSSES run ,2022-12-09T17:49:25.000Z,1.0,2,0,5,1,0.0
4516,1601272687955181570,The Ghost of Elden Ring,2022-12-09T17:48:53.000Z,1.0,9,1,41,0,0.0
4523,1601272538549874688,Of course  congratulations to Elden Ring for winning GOTY at It has been a while since I have been okay with experiencing something without knowing what lies ahead  This game felt like a lot of that ,2022-12-09T17:48:18.000Z,1.0,0,1,3,0,0.19999999999999998
4561,1601271582139117568,My friend just pointed out the irony from that one lady earlier in the night saying statistically speaking there is at least one murderer in the crowd and then that kid just casually strolling on the stage and standing behind the Elden Ring team not an hour later,2022-12-09T17:44:30.000Z,1.0,0,0,3,0,-0.24000000000000005
4571,1601271382439997441,I am glad that Elden ring won the and also really mad that GOWR didn t  But ey both games are good  Elden ring was just not my cup of tea i guess  Anyway congrats on the dub,2022-12-09T17:43:42.000Z,2.0,0,0,0,0,0.19166666666666665
4576,1601271304690503682,I mean look at this list  basically GoW Won everything because it was perfect in Everything right  Then on Which Basis Elden Ring won GOTY  Non Sense  for not talking about its typical Ass Mechanics like a Ps3 game  Common Graphics  Shitty Narrative lmao,2022-12-09T17:43:23.000Z,1.0,0,1,0,0,0.10093537414965985
4609,1601270395294081024,The Game Awards awarded Elden Ring as the Game of the Year  GOTY   Congrats  Here are the winners of this year s,2022-12-09T17:39:47.000Z,1.0,0,0,1,0,-0.4
4644,1601269441697701888,I m still a little upset about the players voice and all the scummy stuff that happened in the background from both sides But seeing Elden Ring win made my mood way better  I literally started a new run after the  Bill  speech ,2022-12-09T17:35:59.000Z,1.0,0,0,0,0,0.3122159090909091
4668,1601268748459028481,Best Score should have been either Elden Ring or Xenoblade,2022-12-09T17:33:14.000Z,1.0,0,0,0,0,1.0
4708,1601267815763173378,How tf Elden Ring won   i mean Wtf Souls Like Games Sucks even graphics in ER doesn t look something  Special  also narrative is hilarious  while GoW had all perfectly  10  That s definitely Rigged,2022-12-09T17:29:32.000Z,1.0,0,0,1,0,0.10637755102040816
4720,1601267510929592320,the new elden ring update insane wtf,2022-12-09T17:28:19.000Z,1.0,3,0,18,0,-0.4545454545454546
4821,1601264786947252224,Elden Ring won the award  That doesn t make any sense  You know  the hunters and gamers hate that game because of the hardest boss fights and whichever annoyed them  I don t play that game before  That s all ,2022-12-09T17:17:29.000Z,1.0,0,0,0,0,-0.5
4848,1601264051165675522,A kid showed up on stage after Elden Ring s Game of the Year speech to talk about Bill ClintonStocks  Gold  Energy  Trading Discussion Groups    ,2022-12-09T17:14:34.000Z,1.0,0,0,0,0,-0.4
4949,1601261358917427200,Let s gooooo  Elden Ring GOTY85954926 and,2022-12-09T17:03:52.000Z,1.0,0,1,6,0,0.0
4960,1601260951423971328,The Game Awards were fair  Elden Ring is the sum of its partsAnd it s the best game of the year ,2022-12-09T17:02:15.000Z,1.0,0,0,0,0,0.22499999999999995
4961,1601260911083147264,I hate elden ring,2022-12-09T17:02:05.000Z,1.0,0,0,0,0,-0.8
4994,1601260274429722624,Absolutely LOVED TGA this year  God of war with the six streak  Christopher Judge with best performance award  Elden Ring with the GOTY  Stray with the best indie debut award  Hades reveal  a long overdue update about Bill Clinton  I m happy ,2022-12-09T16:59:34.000Z,1.0,0,0,1,0,0.5750000000000001
4998,1601260208013336578,Dudes who own Elden Ring  amp  God of War and understand they are both peak,2022-12-09T16:59:18.000Z,1.0,0,0,0,0,0.6
5004,1601260045894791169,A kid showed up on stage after Elden Ring s Game of the Year speech to talk about Bill ClintonStock insider trading discussion group  click to join    ,2022-12-09T16:58:39.000Z,1.0,0,0,0,0,-0.4
5050,1601259053124325378,How the fuck did Elden ring win over GOW  ,2022-12-09T16:54:42.000Z,1.0,0,0,0,0,0.2
5110,1601258078321528832,Man  were so good last night  So many AMAZING games in   LOZ TOTKDS2Diablo IVArmored CoreMiyazaki saying that they re not dome with Elden Ring yet  So much gaming goodness  ,2022-12-09T16:50:50.000Z,1.0,0,0,0,0,0.4
5117,1601258022667706370,My absolute biggest wish for next year s is you can only nominated category per game  I don t want to see game win awards  If Elden Ring for example gets game of the year  why should it then win another award  It s already it s established GOTY ,2022-12-09T16:50:37.000Z,1.0,0,2,6,0,0.075
5120,1601257991382392832,Congratulations to Elden Ring for scoring awards this year  including Game of the Year ,2022-12-09T16:50:29.000Z,1.0,0,0,1,0,-0.4
5131,1601257745310973953,I feel like I m the only person in the world who knows literally nothing about Elden Ring  like I know it s a soulslike game and that s the full extent of my knowledge,2022-12-09T16:49:31.000Z,1.0,0,0,0,0,-0.01666666666666668
5167,1601256923596488704,Elden Ring always punishes those who dare to oppose it ,2022-12-09T16:46:15.000Z,1.0,0,1,0,0,0.0
5180,1601256672093433856,Best music award at was a tough one for me  Metal Hellsinger pushed forward what s possible with music in gaming in a ridiculously fun way Elden Ring and Ragnark released beautiful tracks that would have been celebrated hundreds of years ago  amp  into the future ,2022-12-09T16:45:15.000Z,1.0,0,1,1,0,0.30158730158730157
5209,1601255945182806017,Literally every Elden Ring or Game of the Year discussion since God of War Release ,2022-12-09T16:42:21.000Z,1.0,0,0,0,0,-0.4
5237,1601255501790351360,A kid showed up on stage after Elden Ring s Game of the Year speech to talk about Bill ClintonSniping stocks  click to enter    ,2022-12-09T16:40:36.000Z,1.0,0,0,0,0,-0.4
5249,1601255104291930112,I went into not sure whether it d be Elden Ring GoW Ragnarok winning GOTY Halfway in I got vibes of RDR2 winning more categorys  amp  GoW winning GOTY So I chose Elden Ring  amp  I d like to dedicate that moment of clarity to my reformed orthodox rabbi Bill Clinton ,2022-12-09T16:39:01.000Z,2.0,0,0,1,0,0.25833333333333336
5317,1601253191789649922,Hey you remember the Streamily YouTube stream from a few months ago  you played both Elden Ring and Sekiro Well  you do have a lucky day as both games achieved Game of the Year from the Game Awards ,2022-12-09T16:31:25.000Z,1.0,0,0,2,0,-0.16666666666666669
5339,1601252663135711232,Neymar Bill Clinton Elden Ring Modric Croatia Brazil PiersGod of War Abrar Neymar Bill Cling Elden Ring Modric jungwoo,2022-12-09T16:29:19.000Z,2.0,0,0,0,0,0.0
5363,1601252054034690049,A kid showed up on stage after Elden Ring s Game of the Year speech to talk about Bill ClintonStocks  Options  Futures  Discussion Groups    ,2022-12-09T16:26:54.000Z,1.0,0,0,0,0,-0.4
5364,1601252052394397696,One day i hope to be a reformed orthodox rabi like Bill Clinton from the hit game elden ring,2022-12-09T16:26:53.000Z,1.0,0,0,2,0,-0.30000000000000004
5376,1601251787553771520,I have yet to finish Elden Ring but its a well deserved win at  ,2022-12-09T16:25:50.000Z,1.0,0,0,0,0,0.8
5380,1601251730884202496,GoW just a simplified story handheld play through for the people that couldnt figure out Elden Rings story or couldnt put the time in to beat the game  Not a surprise its so popular for the simpletons  but Elden Ring blows it out  easily earned GOTY,2022-12-09T16:25:37.000Z,2.0,0,0,0,0,0.2111111111111111
5382,1601251698659688448,Neymar Bill Clinton Elden Ring Modric Croatia Brazil PiersGod of War Abrar Neymar Bill Cling Elden Ring Modric jungwoo,2022-12-09T16:25:29.000Z,2.0,0,0,0,0,0.0
5407,1601251010621870081,Elden Ring Modric Croatia Brazil PiersGod of War Abrar Neymar Bill Cling Elden Ring Modric jungwoo,2022-12-09T16:22:45.000Z,2.0,0,0,0,0,0.0
5421,1601250696439164929,In light of the Elden Ring vs God of War Best Narrative discourse at   I m breaking my twitter silence for a thread about how world building and lore     narrative  This is somewhat moot since GoW won but whatever  Spoilers for both games ahead  n,2022-12-09T16:21:30.000Z,1.0,0,1,1,0,0.7
5484,1601249216227336192,Does anyone wanna play Elden Ring and fuck afterwards  Im feeling kinda horny rn  lt 3 nsfwtwt gamergirl Eldenring,2022-12-09T16:15:37.000Z,1.0,3,1,7,0,-0.4
5496,1601249010479947776,I would like to thank bill Clinton for making Elden Ring,2022-12-09T16:14:48.000Z,1.0,0,0,1,0,0.0
5506,1601248752010137600,And The Game of the Year goes to Elden Ring    ,2022-12-09T16:13:46.000Z,1.0,0,0,0,0,-0.4
5545,1601247774200459264,i want to thank for Elden Ring  it s incredible how he put together the entire game by himself  i had loads of fun playing and i cant wait for whats next,2022-12-09T16:09:53.000Z,1.0,0,0,0,0,0.16
5547,1601247729933434880,God of War Ragnarok was my pick but Elden Ring deserved it just as much  Excellent year   ,2022-12-09T16:09:43.000Z,1.0,0,0,3,0,1.0
5576,1601247035751301120,Elden ring winning game of the year is well deserved,2022-12-09T16:06:57.000Z,1.0,0,0,2,0,0.04999999999999999
5594,1601246616413155328,I will be spending the rest of my life celebrating Elden Rings game of the year award win at   This triumphant moment proves to me that God of War meat riding can be put to a halt every now and then  The game made for Real Men wins this time ,2022-12-09T16:05:17.000Z,1.0,1,0,3,0,0.13333333333333333
